"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes/0/key","variantAttributes/0/value","variantAttributes/1/key","variantAttributes/1/value","variantAttributes/2/key","variantAttributes/2/value"
"United States",,"2025-06-06",,"oneStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","30",,,"B09LNW3CY2","B09LNW3CY2","1","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Purchased 2 phones one after another. Both had serious problems[phone#1 charging issues] [phone #2 scratches on the screen and it came with a screen protector to hide the scratches right out of the packaging]and This company did nothing to right the situation. Even made me pay shipping to send the second one back and didn’t refund my shipping fee.These were not in excellent condition and reconditioned is all I buy. Other companies send practically new products. I paid more for a false advertisement. Don’t purchase from this company unless you want to be disappointed. Never even offered to make it right.","RZLRS6HAJQPRV","https://m.media-amazon.com/images/I/51+vkv1l-mL._SY88.jpg","https://m.media-amazon.com/images/I/51I7r5Nq72L._SY88.jpg","https://m.media-amazon.com/images/I/51g47MndekL._SY88.jpg","https://m.media-amazon.com/images/I/61hSLFRXdfL._SY88.jpg",,,"Do not buy from this company!","https://www.amazon.com/gp/customer-reviews/RZLRS6HAJQPRV","Reviewed in the United States on June 6, 2025","18003","1405",,,"Service Provider: AT&amp;T, Color: Midnight, Size: 256GB","B09LNW3CY2","Service Provider","AT&amp;T","Color","Midnight","Size","256GB"
"United States",,"2025-06-19",,"oneStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","31",,,"B09LNW3CY2","B09LNW3CY2","1","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Ordered my daughter a phone for her birthday in April and since then I’ve been having issues with the front facing camera. When I took it to the Apple Store, they stated that if they were to fix the camera, several other things we need to be fixed as well due to the quality of the phone . It also had minor scratches upon arrival as well","R1FPRVTSFYQM19",,,,,,,"Defective iPhone","https://www.amazon.com/gp/customer-reviews/R1FPRVTSFYQM19","Reviewed in the United States on June 19, 2025","18003","1405",,,"Service Provider: AT&amp;T, Color: Blue, Size: 128GB","B09LNW3CY2","Service Provider","AT&amp;T","Color","Blue","Size","128GB"
"United States",,"2025-05-28",,"oneStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","32",,,"B09LNW3CY2","B09LNW3CY2","1","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Not sure if this is like a prototype or a limited version because it says ‘product’ on the back, but it is definitely malfunctioning in more ways than one. When I first got it I couldn’t get my sim card to work and neither could T-Mobile. So I had to pay for an e-sim, which was fine, but then after 3 or so weeks the phone wouldn’t keep a charge. I bought 3 chargers and nothing worked. A few weeks goes by and all of a sudden the phone turns on but I couldn’t use it for anything.","R2NKXOOL9S1GEX",,,,,,,"NOT WORTH IT","https://www.amazon.com/gp/customer-reviews/R2NKXOOL9S1GEX","Reviewed in the United States on May 28, 2025","18003","1405",,,"Service Provider: Unlocked, Color: (PRODUCT)RED, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","(PRODUCT)RED","Size","128GB"
"United States",,"2025-05-03",,"oneStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","33",,,"B09LNW3CY2","B09LNW3CY2","1","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Bought this iphone13 4 months ago. Phone worked fine for 3 months then it kept shutting itself off about 10 times a day and bluetooth and wifi would never stay connected consistently again. Took to apple repair and learned the battery was bad even though it said it was 100%, but worst of all, the motherboard was damaged and non-repairable. When we bought item, it was listed as having been tested but the repair expert said there is no way it would have passed ANY testing diagnostics if a test was done before selling. Do not poor money down the drain by buying from a seller that doesn't test their products before selling.","R3KHTWZUUBRCAA",,,,,,,"Don't buy from this seller","https://www.amazon.com/gp/customer-reviews/R3KHTWZUUBRCAA","Reviewed in the United States on May 3, 2025","18003","1405",,,"Service Provider: Unlocked, Color: (PRODUCT)RED, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","(PRODUCT)RED","Size","128GB"
"United States",,"2025-05-29",,"oneStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","34",,,"B09LNW3CY2","B09LNW3CY2","1","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Beware — Sold Me a Blacklisted Phone I bought an iPhone from this seller, and it worked fine for about a year — until AT&T traced it and blacklisted it as stolen. Once a phone is blacklisted, it becomes completely unusable. You can’t trade it in, sell it, or even use it on any networks. It’s basically a brick. This means the phone was never legit to begin with. I’m now stuck with an expensive paperweight and no recourse. Stay away from this seller. If it happened to me, it can happen to you.","RJON7W313P8CQ",,,,,,,"Beware — Sold Me a Blacklisted Phone","https://www.amazon.com/gp/customer-reviews/RJON7W313P8CQ","Reviewed in the United States on May 29, 2025","18003","1405",,,"Service Provider: AT&amp;T, Color: Midnight, Size: 128GB","B09LNW3CY2","Service Provider","AT&amp;T","Color","Midnight","Size","128GB"
"United States",,"2025-07-02",,"oneStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","35",,,"B09LNW3CY2","B09LNW3CY2","1","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Exactly one month after receiving this phone it fell off the couch and the entire back cracked! I bought refurbished excellent but the way it cracked makes me believe it was already broken. It was in a case but cracked from the camera all the way to the bottom. Terrible! Worst part the seller did nothing to remedy the situation.","R305JK1PAMAV31",,,,,,,"Broke in one month","https://www.amazon.com/gp/customer-reviews/R305JK1PAMAV31","Reviewed in the United States on July 2, 2025","18003","1405",,,"Service Provider: Unlocked, Color: Pink, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","Pink","Size","128GB"
"United States",,"2025-07-06",,"oneStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","36",,,"B09LNW3CY2","B09LNW3CY2","1","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","El embalaje del producto fue bueno, pero el producto llego con deterioro tenia abolladuras y rallado en el marco de metal el producto no cumple con lo que indican de restaurado, todo el marco de metal se ve raspado no queda pintura negra y se ve el metal. No lo puedo devolver porque se necesita para un viaje y ya no hay tiempo de esperar otro","R10HDW95S4GJLG","https://m.media-amazon.com/images/I/313FiCUPjML._SY88.jpg","https://m.media-amazon.com/images/I/31aofZFd7bL._SY88.jpg",,,,,"El producto no cumple con lo que indican deterioradio","https://www.amazon.com/gp/customer-reviews/R10HDW95S4GJLG","Reviewed in the United States on July 6, 2025","18003","1405",,,"Service Provider: Unlocked, Color: Midnight, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","Midnight","Size","128GB"
"United States",,"2025-06-17",,"oneStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","37",,,"B09LNW3CY2","B09LNW3CY2","1","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I was excited to replace my phone. It looked and sounded great - you can hear incoming audio but outgoing audio for calls and Facetime are distorted. You also get an aftermarket charger. I have to go out of my way to travel and pay tolls to return this phone. I will never try or buy anything from this seller again.","R2PWXY6V235SFB",,,,,,,"A Great Price for a Ripoff.","https://www.amazon.com/gp/customer-reviews/R2PWXY6V235SFB","Reviewed in the United States on June 17, 2025","18003","1405",,,"Service Provider: Unlocked, Color: (PRODUCT)RED, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","(PRODUCT)RED","Size","128GB"
"United States",,"2025-02-21",,"oneStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","38",,,"B09LNW3CY2","B09LNW3CY2","1","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","If I could give negative stars, I would. I purchased a renewed phone as a gift for my mom. For months she struggled with phone calls dropping and the phone randomly restarting. We have very touchy carrier coverage in our area, so we thought it was attributed to this. After the issues got worse, we reached out to Apple and they ran a special diagnostic test resulting in issues that they said “come with a bad phone that has not been properly restored.” I reached out to the seller, and they refused to provide any type of support. I then followed up with Amazon, who sent this reply verbatim to me “The A-to-z Guarantee protects buyers when they do not receive an item or an item does not match its description. Although we understand your disappointment, you received the item and the item matched its description.” So I guess because the item matched the description of “iPhone,” they’re covered - who cares if it actually works, right??? Ridiculous.","R17A3VV4OU10U4",,,,,,"5","DO NOT BUY!!!","https://www.amazon.com/gp/customer-reviews/R17A3VV4OU10U4","Reviewed in the United States on February 21, 2025","18003","1405",,,"Service Provider: Unlocked, Color: Midnight, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","Midnight","Size","128GB"
"United States",,"2025-06-30",,"oneStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","39",,,"B09LNW3CY2","B09LNW3CY2","1","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Received and would not turn on. The phone appeared to be in great shape other than it was non-working. Also, the refund has taken forever, and I still haven't received it. I just got a notification that the refund is delayed. That is $335 just tied up with no explanation as to why I haven't gotten it back.","R3OUOIUNQ6A1BF",,,,,,,"still waiting on refund 2 weeks later","https://www.amazon.com/gp/customer-reviews/R3OUOIUNQ6A1BF","Reviewed in the United States on June 30, 2025","18003","1405",,,"Service Provider: Unlocked, Color: Pink, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","Pink","Size","128GB"
"United States",,"2024-10-16",,"oneStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","40",,,"B09LNW3CY2","B09LNW3CY2","1","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Do not trust products from this seller. They do NOTHING to resolve issues and just customer service was AWFUL. Phone was fine for the first three months. No damage or misuse occurred. Out of the blue, it started freezing, requiring repeated restarting, the WiFi and Bluetooth stopped working, phone would get very hot. Not useable at all. Took it to the Apple store to have it checked out and was informed that their were multiple internal issues and would soon stop working altogether. There was only a 3 month return period, but none of these issues occurred before four months after purchased. Seller, Kanga Supply, was contacted but they refused to assist in any way. They were also contacted by Amazon requesting that they supply a return label and refused. Seller would not work with us at all. I realize it was a ""renewed"" phone, but would expect after paying hundreds of dollars for a phone it would last well beyond the 90 day return period or at least some semblance of customer service. Would NEVER purchase anything from this seller again.","R23R8ZY84AEZCI",,,,,,"9","Phone died after 3 mos; Seller NOT helpful","https://www.amazon.com/gp/customer-reviews/R23R8ZY84AEZCI","Reviewed in the United States on October 16, 2024","18003","1405",,,"Service Provider: Unlocked, Color: Green, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","Green","Size","128GB"
"United States",,"2025-06-29",,"oneStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","41",,,"B09LNW3CY2","B09LNW3CY2","1","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I got the supposedly excellent refurbished. I turned that phone on within five minutes. It was hot. I mean hot. I turned it off and I’m returning it now. I have only had the phone for literally a couple of hours and the phone was only on for like five minutes and it was extremely hot.","R3TJPVZTQHUVRZ","https://m.media-amazon.com/images/I/818h2Ugq4vL._SY88.jpg",,,,,,"Hot phone","https://www.amazon.com/gp/customer-reviews/R3TJPVZTQHUVRZ","Reviewed in the United States on June 29, 2025","18003","1405",,,"Service Provider: Unlocked, Color: (PRODUCT)RED, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","(PRODUCT)RED","Size","128GB"
"United States",,"2025-04-10",,"oneStar","https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=sr_1_1?crid=2V8AN6CDVTC4B&dib=eyJ2IjoiMSJ9.zJa_f2OBaWSo5Wx62dD8gNUFLmIlHVGMU6Q94N-ICaJgCnQKYOxSHwkHwiAB0i94XBmd81ck7EFB_RPEM3oc8PnZrExkD8oaON_gfYXxr6d0CknIjhi-FIMq8v21Ia7BHbyN2lgAIOUDXSnguq9a24MHaaW61n3alwXFsJRq4rvY0OnyV24T7xz81undVJa3-4_C6Uzth9vKXt0mcWflDMV44IxY-pvuUEd_7-Chqzg._lka7fJ8_KwCIcyTM7GBWt1dwOBOOXEw-hLy8DAH3YU&dib_tag=se&keywords=iphone%2B13&qid=1752791487&sprefix=iphone%2B13%2Bpr%2Caps%2C839&sr=8-1&th=1","false","true","42",,,"B09LNW3CY2","B09LNW3CY2","1","https://www.amazon.com/product-reviews/B09LNW3CY2?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B09LNW3CY2&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Ok I bought an iPhone 13; it worked great for a while. Just before the warranty ran out the phone stopped working, the screen would freeze up. Contacted the seller threw Amazon went threw the process of returning the phone, once they received the phone, they replied to me in an email stating that the phone was damaged witch was false. The phone never dropped. It was kept in a phone case with protective glass until it stopped working and I sent it back. It was a refurbished phone when I bought it, I think their restoring process has issues. Never buy from this company again!!!!!!!! Then they asked if I wanted them to send it back, Yes; you will not fix the phone and try and resale it again.","R3TSYX52QA7LPN",,,,,,"2","SCAM","https://www.amazon.com/gp/customer-reviews/R3TSYX52QA7LPN","Reviewed in the United States on April 10, 2025","18003","1405",,,"Service Provider: Unlocked, Color: Blue, Size: 128GB","B09LNW3CY2","Service Provider","Unlocked","Color","Blue","Size","128GB"
