"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewImages/8","reviewImages/9","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes/0/key","variantAttributes/0/value","variantAttributes/1/key","variantAttributes/1/value","variantAttributes/2/key","variantAttributes/2/value"
"United States",,"2025-06-26",,"oneStar","https://www.amazon.com/Apple-iPhone-15-Pro-Titanium/dp/B0CMYXFK3R/ref=sr_1_1?crid=24F5GVDR2ENJE&dib=eyJ2IjoiMSJ9.pQQ0BE16mZW4hluQ9aSi7NYMve3kxynLw2T_RFO5EGSTrkZUPMJdtsi5D061hsmrb3jrw-zhFrfL6z2mObSEuDkmjqT5V6GtFt7JkoDT9qwIrYyIPwikoSDJuZSzm0gc3wfVtArc7z1_LtvQmvDCw5o26TciytkzhVGF7w6BilEUU1i_7fANqk-kloibWivGDTWvzmtrBetFVZhuel2pr1sAkAvahGHdfeWs8PU0uq4.3WY_MeuwVclFTtbt4l2YnO5Wdq_o2GWCN10aeXL2QdQ&dib_tag=se&keywords=iphone%2B15%2Bpro&qid=1752827653&sprefix=iphone%2B15%2Bp%2Caps%2C567&sr=8-1&th=1","false","true","6",,,"B0CMYXFK3R","B0CMYXFK3R","1","https://www.amazon.com/product-reviews/B0CMYXFK3R?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0CMYXFK3R&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Phone worked well, but when I no longer needed the phone and tried to unlock so I could sell the phone, I found out the original owner of the refurbished phone had not paid off the phone. So I spent hundreds of dollars on a phone I could never really ""own."" YY Wireless did nothing to reimburse me or offer to take the phone back for even a partial refund, which I understand is because I've had the phone over 90 days, but still not something I would have known I needed to look into. If you choose to buy a phone from them, check the settings to make sure it's not carrier locked, as this will cost you hundreds on the resell market.","R1XY3HFZ7C94O4","https://m.media-amazon.com/images/I/410zY6tfJ+L._SY88.jpg",,,,,,,,,,"2","MAKE SURE THE PHONE HAS BEEN PAID OFF SO YOU ACTUALLY OWN IT","https://www.amazon.com/gp/customer-reviews/R1XY3HFZ7C94O4","Reviewed in the United States on June 26, 2025","1575","150",,,"Service Provider: AT&amp;T, Color: Blue Titanium, Size: 128GB","B0CMYXFK3R","Service Provider","AT&amp;T","Color","Blue Titanium","Size","128GB"
"United States",,"2025-05-19",,"oneStar","https://www.amazon.com/Apple-iPhone-15-Pro-Titanium/dp/B0CMYXFK3R/ref=sr_1_1?crid=24F5GVDR2ENJE&dib=eyJ2IjoiMSJ9.pQQ0BE16mZW4hluQ9aSi7NYMve3kxynLw2T_RFO5EGSTrkZUPMJdtsi5D061hsmrb3jrw-zhFrfL6z2mObSEuDkmjqT5V6GtFt7JkoDT9qwIrYyIPwikoSDJuZSzm0gc3wfVtArc7z1_LtvQmvDCw5o26TciytkzhVGF7w6BilEUU1i_7fANqk-kloibWivGDTWvzmtrBetFVZhuel2pr1sAkAvahGHdfeWs8PU0uq4.3WY_MeuwVclFTtbt4l2YnO5Wdq_o2GWCN10aeXL2QdQ&dib_tag=se&keywords=iphone%2B15%2Bpro&qid=1752827653&sprefix=iphone%2B15%2Bp%2Caps%2C567&sr=8-1&th=1","false","true","7",,,"B0CMYXFK3R","B0CMYXFK3R","1","https://www.amazon.com/product-reviews/B0CMYXFK3R?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0CMYXFK3R&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Compré el iPhone Rewind con mucha expectativa, pensando que Apple ofrecería un producto a la altura de su reputación. Sin embargo, fue una completa pesadilla desde el inicio. El dispositivo llegó con fallas evidentes: la pantalla parpadeaba, el botón lateral no respondía y la batería se drenaba en cuestión de horas, incluso sin usarlo. Para colmo, el sistema operativo se congelaba constantemente y las funciones principales como Face ID simplemente no funcionaban. Intenté contactar al soporte técnico y la atención fue lenta, confusa y poco resolutiva. Me ofrecieron soluciones temporales que no sirvieron para nada y no quisieron reconocer que el equipo venía defectuoso de fábrica. Francamente, este producto no debería haber salido al mercado. Me siento estafado. Un gasto absurdo para un equipo que ni siquiera cumple con lo básico. Apple debería asumir responsabilidad y dejar de jugar con la confianza de sus clientes. No lo recomiendo bajo ninguna circunstancia.","R2MAL5HCXS71WW","https://m.media-amazon.com/images/I/71RYrOH5cyL._SY88.jpg",,,,,,,,,,,"No compren aquí!","https://www.amazon.com/gp/customer-reviews/R2MAL5HCXS71WW","Reviewed in the United States on May 19, 2025","1575","150",,,"Service Provider: Unlocked, Color: White Titanium, Size: 256GB","B0CMYXFK3R","Service Provider","Unlocked","Color","White Titanium","Size","256GB"
"United States",,"2025-03-26",,"oneStar","https://www.amazon.com/Apple-iPhone-15-Pro-Titanium/dp/B0CMYXFK3R/ref=sr_1_1?crid=24F5GVDR2ENJE&dib=eyJ2IjoiMSJ9.pQQ0BE16mZW4hluQ9aSi7NYMve3kxynLw2T_RFO5EGSTrkZUPMJdtsi5D061hsmrb3jrw-zhFrfL6z2mObSEuDkmjqT5V6GtFt7JkoDT9qwIrYyIPwikoSDJuZSzm0gc3wfVtArc7z1_LtvQmvDCw5o26TciytkzhVGF7w6BilEUU1i_7fANqk-kloibWivGDTWvzmtrBetFVZhuel2pr1sAkAvahGHdfeWs8PU0uq4.3WY_MeuwVclFTtbt4l2YnO5Wdq_o2GWCN10aeXL2QdQ&dib_tag=se&keywords=iphone%2B15%2Bpro&qid=1752827653&sprefix=iphone%2B15%2Bp%2Caps%2C567&sr=8-1&th=1","false","true","8",,,"B0CMYXFK3R","B0CMYXFK3R","1","https://www.amazon.com/product-reviews/B0CMYXFK3R?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0CMYXFK3R&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The phone had an issue right after I was trying to set it up and it wasn’t working. And I already had my phone number attached to it and then the phone started to heat up really fast and then the phone just got stuck on the yellow screen I couldn’t put in my pin number or any of the information to get the phone to work I tried to force restart it. Nothing worked because it would keep doing this restart button thing. Overall worst experience of buying this and it was supposed to be an excellent condition and it had multiple scratches all over the front of the phone so of course I try to do the return process, but I can’t even see the status of my order, which is annoying because I don’t know if it’s ever gonna get there and returned, and this was such an expensive product But either way I recommend NOT buying this product and going for a premium refurbished from Amazon because I did that and I got a better phone.","RKW3LJ0TC28CQ",,,,,,,,,,,"9","Worst experience I’ve ever had from buying something on Amazon so far.","https://www.amazon.com/gp/customer-reviews/RKW3LJ0TC28CQ","Reviewed in the United States on March 26, 2025","1575","150",,,"Service Provider: Unlocked, Color: White Titanium, Size: 1TB","B0CMYXFK3R","Service Provider","Unlocked","Color","White Titanium","Size","1TB"
"United States",,"2025-07-11",,"oneStar","https://www.amazon.com/Apple-iPhone-15-Pro-Titanium/dp/B0CMYXFK3R/ref=sr_1_1?crid=24F5GVDR2ENJE&dib=eyJ2IjoiMSJ9.pQQ0BE16mZW4hluQ9aSi7NYMve3kxynLw2T_RFO5EGSTrkZUPMJdtsi5D061hsmrb3jrw-zhFrfL6z2mObSEuDkmjqT5V6GtFt7JkoDT9qwIrYyIPwikoSDJuZSzm0gc3wfVtArc7z1_LtvQmvDCw5o26TciytkzhVGF7w6BilEUU1i_7fANqk-kloibWivGDTWvzmtrBetFVZhuel2pr1sAkAvahGHdfeWs8PU0uq4.3WY_MeuwVclFTtbt4l2YnO5Wdq_o2GWCN10aeXL2QdQ&dib_tag=se&keywords=iphone%2B15%2Bpro&qid=1752827653&sprefix=iphone%2B15%2Bp%2Caps%2C567&sr=8-1&th=1","false","true","9",,,"B0CMYXFK3R","B0CMYXFK3R","1","https://www.amazon.com/product-reviews/B0CMYXFK3R?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0CMYXFK3R&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The phone was described as excellent condition. It came with a glass screen protector on it, which I didn’t notice until it broke. I took the screen protector off, and the screen underneath is scratched as hell. Somehow the screen protector hid all the scratches. The screen is so scratched I can barely use it in the sunlight. So now I’m ordering several screen protectors trying to find the magical one that somehow hid all the scratches. Will never buy refurbished again.","RYYA4PVNDXGW1",,,,,,,,,,,"2","Deceptive","https://www.amazon.com/gp/customer-reviews/RYYA4PVNDXGW1","Reviewed in the United States on July 11, 2025","1575","150",,,"Service Provider: Unlocked, Color: Natural Titanium, Size: 256GB","B0CMYXFK3R","Service Provider","Unlocked","Color","Natural Titanium","Size","256GB"
"United States",,"2025-06-22",,"oneStar","https://www.amazon.com/Apple-iPhone-15-Pro-Titanium/dp/B0CMYXFK3R/ref=sr_1_1?crid=24F5GVDR2ENJE&dib=eyJ2IjoiMSJ9.pQQ0BE16mZW4hluQ9aSi7NYMve3kxynLw2T_RFO5EGSTrkZUPMJdtsi5D061hsmrb3jrw-zhFrfL6z2mObSEuDkmjqT5V6GtFt7JkoDT9qwIrYyIPwikoSDJuZSzm0gc3wfVtArc7z1_LtvQmvDCw5o26TciytkzhVGF7w6BilEUU1i_7fANqk-kloibWivGDTWvzmtrBetFVZhuel2pr1sAkAvahGHdfeWs8PU0uq4.3WY_MeuwVclFTtbt4l2YnO5Wdq_o2GWCN10aeXL2QdQ&dib_tag=se&keywords=iphone%2B15%2Bpro&qid=1752827653&sprefix=iphone%2B15%2Bp%2Caps%2C567&sr=8-1&th=1","false","true","10",,,"B0CMYXFK3R","B0CMYXFK3R","1","https://www.amazon.com/product-reviews/B0CMYXFK3R?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0CMYXFK3R&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Ripoff. I purchased a refurbished iPhone 15 from you and it was locked or managed by a Mobile Device Management (MDM) profile from a previous organization. ""I cannot fully use the phone's features, specifically accessing photo albums to manage storage, because of these restrictions."" ""The phone prompts me to 'Sign In to Work or School Account' in settings, and shows a VPN profile linked to an organization."" The device is not fit for purpose as a personal, unmanaged phone.","R4UMDOUR6Y2AQ",,,,,,,,,,,"2","Phone not unlocked","https://www.amazon.com/gp/customer-reviews/R4UMDOUR6Y2AQ","Reviewed in the United States on June 22, 2025","1575","150",,,"Service Provider: Unlocked, Color: Blue Titanium, Size: 1TB","B0CMYXFK3R","Service Provider","Unlocked","Color","Blue Titanium","Size","1TB"
"United States",,"2025-07-03",,"oneStar","https://www.amazon.com/Apple-iPhone-15-Pro-Titanium/dp/B0CMYXFK3R/ref=sr_1_1?crid=24F5GVDR2ENJE&dib=eyJ2IjoiMSJ9.pQQ0BE16mZW4hluQ9aSi7NYMve3kxynLw2T_RFO5EGSTrkZUPMJdtsi5D061hsmrb3jrw-zhFrfL6z2mObSEuDkmjqT5V6GtFt7JkoDT9qwIrYyIPwikoSDJuZSzm0gc3wfVtArc7z1_LtvQmvDCw5o26TciytkzhVGF7w6BilEUU1i_7fANqk-kloibWivGDTWvzmtrBetFVZhuel2pr1sAkAvahGHdfeWs8PU0uq4.3WY_MeuwVclFTtbt4l2YnO5Wdq_o2GWCN10aeXL2QdQ&dib_tag=se&keywords=iphone%2B15%2Bpro&qid=1752827653&sprefix=iphone%2B15%2Bp%2Caps%2C567&sr=8-1&th=1","false","true","11",,,"B0CMYXFK3R","B0CMYXFK3R","1","https://www.amazon.com/product-reviews/B0CMYXFK3R?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0CMYXFK3R&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I bought this phone as “excellent condition” as the description said. The phone arrived today and there is scratching and nicks all around the outside of it near the charging port, power button and volume buttons. Attached below are photos of the marks. I spent this money for an “excellent” refurbishment and it was certainly not. The battery capacity was only at 89% as well. Returning this item. Very disappointed","R1QZL10NY8AML3","https://m.media-amazon.com/images/I/61RJ7M3chbL._SY88.jpg","https://m.media-amazon.com/images/I/61mRDoueEAL._SY88.jpg","https://m.media-amazon.com/images/I/71pWQ48sBQL._SY88.jpg",,,,,,,,,"Not an excellent refurbishment. Returning item","https://www.amazon.com/gp/customer-reviews/R1QZL10NY8AML3","Reviewed in the United States on July 3, 2025","1575","150",,,"Service Provider: AT&amp;T, Color: Black Titanium, Size: 256GB","B0CMYXFK3R","Service Provider","AT&amp;T","Color","Black Titanium","Size","256GB"
"United States",,"2025-07-13",,"oneStar","https://www.amazon.com/Apple-iPhone-15-Pro-Titanium/dp/B0CMYXFK3R/ref=sr_1_1?crid=24F5GVDR2ENJE&dib=eyJ2IjoiMSJ9.pQQ0BE16mZW4hluQ9aSi7NYMve3kxynLw2T_RFO5EGSTrkZUPMJdtsi5D061hsmrb3jrw-zhFrfL6z2mObSEuDkmjqT5V6GtFt7JkoDT9qwIrYyIPwikoSDJuZSzm0gc3wfVtArc7z1_LtvQmvDCw5o26TciytkzhVGF7w6BilEUU1i_7fANqk-kloibWivGDTWvzmtrBetFVZhuel2pr1sAkAvahGHdfeWs8PU0uq4.3WY_MeuwVclFTtbt4l2YnO5Wdq_o2GWCN10aeXL2QdQ&dib_tag=se&keywords=iphone%2B15%2Bpro&qid=1752827653&sprefix=iphone%2B15%2Bp%2Caps%2C567&sr=8-1&th=1","false","true","12",,,"B0CMYXFK3R","B0CMYXFK3R","1","https://www.amazon.com/product-reviews/B0CMYXFK3R?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0CMYXFK3R&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Refurbished by Kiss Electronics NYC, which isn't how it was described in the listing. Sold as ""excellent"" but the screen came with a gunk-looking smudge that wouldn't come off and looked like it was on the underside of the glass. Charging cord and brick looked cheap and were 3rd party but that at least was noted in the product description. Cheaper than an apple refurb and it shows.","R3V54Q8D6H980I",,,,,,,,,,,,"Deceptive advertising - screen defect, rando 3rd party supplier","https://www.amazon.com/gp/customer-reviews/R3V54Q8D6H980I","Reviewed in the United States on July 13, 2025","1575","150",,,"Service Provider: Unlocked, Color: Black Titanium, Size: 256GB","B0CMYXFK3R","Service Provider","Unlocked","Color","Black Titanium","Size","256GB"
"United States",,"2025-06-07",,"oneStar","https://www.amazon.com/Apple-iPhone-15-Pro-Titanium/dp/B0CMYXFK3R/ref=sr_1_1?crid=24F5GVDR2ENJE&dib=eyJ2IjoiMSJ9.pQQ0BE16mZW4hluQ9aSi7NYMve3kxynLw2T_RFO5EGSTrkZUPMJdtsi5D061hsmrb3jrw-zhFrfL6z2mObSEuDkmjqT5V6GtFt7JkoDT9qwIrYyIPwikoSDJuZSzm0gc3wfVtArc7z1_LtvQmvDCw5o26TciytkzhVGF7w6BilEUU1i_7fANqk-kloibWivGDTWvzmtrBetFVZhuel2pr1sAkAvahGHdfeWs8PU0uq4.3WY_MeuwVclFTtbt4l2YnO5Wdq_o2GWCN10aeXL2QdQ&dib_tag=se&keywords=iphone%2B15%2Bpro&qid=1752827653&sprefix=iphone%2B15%2Bp%2Caps%2C567&sr=8-1&th=1","false","true","13",,,"B0CMYXFK3R","B0CMYXFK3R","1","https://www.amazon.com/product-reviews/B0CMYXFK3R?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0CMYXFK3R&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","A los 2 meses de haberlo pedido, la pantalla dejo de funcionar, lo lleve a un centro autorizado de apple y me dijeron que el glass ya había sido cambiado y que por ello habían dejado el display delicado, y al final eso causó que al poco tiempo dejara de funcionar. El cambio del display estaba en alrededor de $500, así que casi que me costaba otro teléfono, es la primera vez que me pasa con un refurbish ¨en excelentes condiciones¨","R3GIAYSMDDQ232",,,,,,,,,,,,"NO RECOMIENDO AL VENDEDOR","https://www.amazon.com/gp/customer-reviews/R3GIAYSMDDQ232","Reviewed in the United States on June 7, 2025","1575","150",,,"Service Provider: Unlocked, Color: Black Titanium, Size: 256GB","B0CMYXFK3R","Service Provider","Unlocked","Color","Black Titanium","Size","256GB"
"United States",,"2025-06-19",,"oneStar","https://www.amazon.com/Apple-iPhone-15-Pro-Titanium/dp/B0CMYXFK3R/ref=sr_1_1?crid=24F5GVDR2ENJE&dib=eyJ2IjoiMSJ9.pQQ0BE16mZW4hluQ9aSi7NYMve3kxynLw2T_RFO5EGSTrkZUPMJdtsi5D061hsmrb3jrw-zhFrfL6z2mObSEuDkmjqT5V6GtFt7JkoDT9qwIrYyIPwikoSDJuZSzm0gc3wfVtArc7z1_LtvQmvDCw5o26TciytkzhVGF7w6BilEUU1i_7fANqk-kloibWivGDTWvzmtrBetFVZhuel2pr1sAkAvahGHdfeWs8PU0uq4.3WY_MeuwVclFTtbt4l2YnO5Wdq_o2GWCN10aeXL2QdQ&dib_tag=se&keywords=iphone%2B15%2Bpro&qid=1752827653&sprefix=iphone%2B15%2Bp%2Caps%2C567&sr=8-1&th=1","false","true","14",,,"B0CMYXFK3R","B0CMYXFK3R","1","https://www.amazon.com/product-reviews/B0CMYXFK3R?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0CMYXFK3R&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Upon opening the box and taking out what we thought would be my wife’s new phone, we noticed the camera lenses were very scratched up. This was a refurbished phone that was supposed to be in “excellent” condition. Very disappointing. Had to return and they are making us pay for the return costs. So ridiculous.","RKN3SFJBMOE16","https://m.media-amazon.com/images/I/617UR1AHx2L._SY88.jpg","https://m.media-amazon.com/images/I/61LqZxgpW3L._SY88.jpg","https://m.media-amazon.com/images/I/61wa2ARqsdL._SY88.jpg",,,,,,,,,"Poor quality, scratched camera lenses","https://www.amazon.com/gp/customer-reviews/RKN3SFJBMOE16","Reviewed in the United States on June 19, 2025","1575","150",,,"Service Provider: Unlocked, Color: White Titanium, Size: 512GB","B0CMYXFK3R","Service Provider","Unlocked","Color","White Titanium","Size","512GB"
"United States",,"2025-02-06",,"oneStar","https://www.amazon.com/Apple-iPhone-15-Pro-Titanium/dp/B0CMYXFK3R/ref=sr_1_1?crid=24F5GVDR2ENJE&dib=eyJ2IjoiMSJ9.pQQ0BE16mZW4hluQ9aSi7NYMve3kxynLw2T_RFO5EGSTrkZUPMJdtsi5D061hsmrb3jrw-zhFrfL6z2mObSEuDkmjqT5V6GtFt7JkoDT9qwIrYyIPwikoSDJuZSzm0gc3wfVtArc7z1_LtvQmvDCw5o26TciytkzhVGF7w6BilEUU1i_7fANqk-kloibWivGDTWvzmtrBetFVZhuel2pr1sAkAvahGHdfeWs8PU0uq4.3WY_MeuwVclFTtbt4l2YnO5Wdq_o2GWCN10aeXL2QdQ&dib_tag=se&keywords=iphone%2B15%2Bpro&qid=1752827653&sprefix=iphone%2B15%2Bp%2Caps%2C567&sr=8-1&th=1","false","true","15",,,"B0CMYXFK3R","B0CMYXFK3R","1","https://www.amazon.com/product-reviews/B0CMYXFK3R?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0CMYXFK3R&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I want to start off with I have had multiple Apple products throughout my life(iPod, iPad 2, iPhone 4s, 5c, 7+, xr, 12mini, iPad 10 and MacBook Air) of having Apple products this is probably thee worst one I have ever had the front camera was worse than my iPhone 12 mini camera when you use the phone it would shut off on its own same day out of box when it was in a basically empty purse(large purse with a small wallet, pens and a blistex the phone was in a pocket) it had cracked some how and after the cracking it would light up but then just stopped working altogether I had gotten the best iPhone 15 pro option they had and now I’m stuck with my 12 mini again 😭","R12XKGLSMMXJIM","https://m.media-amazon.com/images/I/61rFwTSDwFL._SY88.jpg","https://m.media-amazon.com/images/I/61ttzT0nKtL._SY88.jpg","https://m.media-amazon.com/images/I/71KyNwITrgL._SY88.jpg","https://m.media-amazon.com/images/I/71kisytERnL._SY88.jpg","https://m.media-amazon.com/images/I/71mYOpm0XsL._SY88.jpg","https://m.media-amazon.com/images/I/813lcw2jdeL._SY88.jpg",,,,,"7","I wouldn’t do it","https://www.amazon.com/gp/customer-reviews/R12XKGLSMMXJIM","Reviewed in the United States on February 6, 2025","1575","150",,,"Service Provider: Unlocked, Color: Blue Titanium, Size: 128GB","B0CMYXFK3R","Service Provider","Unlocked","Color","Blue Titanium","Size","128GB"
"United States",,"2025-05-26",,"oneStar","https://www.amazon.com/Apple-iPhone-15-Pro-Titanium/dp/B0CMYXFK3R/ref=sr_1_1?crid=24F5GVDR2ENJE&dib=eyJ2IjoiMSJ9.pQQ0BE16mZW4hluQ9aSi7NYMve3kxynLw2T_RFO5EGSTrkZUPMJdtsi5D061hsmrb3jrw-zhFrfL6z2mObSEuDkmjqT5V6GtFt7JkoDT9qwIrYyIPwikoSDJuZSzm0gc3wfVtArc7z1_LtvQmvDCw5o26TciytkzhVGF7w6BilEUU1i_7fANqk-kloibWivGDTWvzmtrBetFVZhuel2pr1sAkAvahGHdfeWs8PU0uq4.3WY_MeuwVclFTtbt4l2YnO5Wdq_o2GWCN10aeXL2QdQ&dib_tag=se&keywords=iphone%2B15%2Bpro&qid=1752827653&sprefix=iphone%2B15%2Bp%2Caps%2C567&sr=8-1&th=1","false","true","16",,,"B0CMYXFK3R","B0CMYXFK3R","1","https://www.amazon.com/product-reviews/B0CMYXFK3R?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0CMYXFK3R&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Arrived and I could not set up ESIM. Went to Apple support and did a diagnostic when they told me that there is a hardware issue preventing me from setting up an eSIM, so now I have to return this phone after wasting an hour trying to troubleshoot.","R2FK8K82TV7ZHV","https://m.media-amazon.com/images/I/615l+sOeLcL._SY88.jpg",,,,,,,,,,,"Defective hardware issue","https://www.amazon.com/gp/customer-reviews/R2FK8K82TV7ZHV","Reviewed in the United States on May 26, 2025","1575","150",,,"Service Provider: T-Mobile, Color: Natural Titanium, Size: 256GB","B0CMYXFK3R","Service Provider","T-Mobile","Color","Natural Titanium","Size","256GB"
"United States",,"2025-07-06",,"oneStar","https://www.amazon.com/Apple-iPhone-15-Pro-Titanium/dp/B0CMYXFK3R/ref=sr_1_1?crid=24F5GVDR2ENJE&dib=eyJ2IjoiMSJ9.pQQ0BE16mZW4hluQ9aSi7NYMve3kxynLw2T_RFO5EGSTrkZUPMJdtsi5D061hsmrb3jrw-zhFrfL6z2mObSEuDkmjqT5V6GtFt7JkoDT9qwIrYyIPwikoSDJuZSzm0gc3wfVtArc7z1_LtvQmvDCw5o26TciytkzhVGF7w6BilEUU1i_7fANqk-kloibWivGDTWvzmtrBetFVZhuel2pr1sAkAvahGHdfeWs8PU0uq4.3WY_MeuwVclFTtbt4l2YnO5Wdq_o2GWCN10aeXL2QdQ&dib_tag=se&keywords=iphone%2B15%2Bpro&qid=1752827653&sprefix=iphone%2B15%2Bp%2Caps%2C567&sr=8-1&th=1","false","true","17",,,"B0CMYXFK3R","B0CMYXFK3R","1","https://www.amazon.com/product-reviews/B0CMYXFK3R?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0CMYXFK3R&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Hot the phone and the phone was locked bc it was not paid off it’s been 3 weeks since I sent it back and still have not received refund","R1KZY3GUZS8O4O",,,,,,,,,,,,"Phone was not able to be activated","https://www.amazon.com/gp/customer-reviews/R1KZY3GUZS8O4O","Reviewed in the United States on July 6, 2025","1575","150",,,"Service Provider: T-Mobile, Color: Black Titanium, Size: 128GB","B0CMYXFK3R","Service Provider","T-Mobile","Color","Black Titanium","Size","128GB"
"United States",,"2025-04-29",,"oneStar","https://www.amazon.com/Apple-iPhone-15-Pro-Titanium/dp/B0CMYXFK3R/ref=sr_1_1?crid=24F5GVDR2ENJE&dib=eyJ2IjoiMSJ9.pQQ0BE16mZW4hluQ9aSi7NYMve3kxynLw2T_RFO5EGSTrkZUPMJdtsi5D061hsmrb3jrw-zhFrfL6z2mObSEuDkmjqT5V6GtFt7JkoDT9qwIrYyIPwikoSDJuZSzm0gc3wfVtArc7z1_LtvQmvDCw5o26TciytkzhVGF7w6BilEUU1i_7fANqk-kloibWivGDTWvzmtrBetFVZhuel2pr1sAkAvahGHdfeWs8PU0uq4.3WY_MeuwVclFTtbt4l2YnO5Wdq_o2GWCN10aeXL2QdQ&dib_tag=se&keywords=iphone%2B15%2Bpro&qid=1752827653&sprefix=iphone%2B15%2Bp%2Caps%2C567&sr=8-1&th=1","false","true","18",,,"B0CMYXFK3R","B0CMYXFK3R","1","https://www.amazon.com/product-reviews/B0CMYXFK3R?pageNumber=1&filterByStar=one_star&sortBy=helpful&formatType=all_formats&asin=B0CMYXFK3R&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Yesterday, I was told that I would have a proper shipping return for the defective phone. I am still waiting. They have had the pleasure of my money and I have not had pleasure from a defective phone. I need resolve. 05.05.25 They are not answering the phone and not assisting to resolve. Do not order from them. My phone did not work.","R3VQSCFBTJAVUA",,,,,,,,,,,,"defective item - no shipping label to return yet.","https://www.amazon.com/gp/customer-reviews/R3VQSCFBTJAVUA","Reviewed in the United States on April 29, 2025","1575","150",,,"Service Provider: Unlocked, Color: Natural Titanium, Size: 512GB","B0CMYXFK3R","Service Provider","Unlocked","Color","Natural Titanium","Size","512GB"
