"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes/0/key","variantAttributes/0/value","variantAttributes/1/key","variantAttributes/1/value","variantAttributes/2/key","variantAttributes/2/value","variantAttributes/3/key","variantAttributes/3/value"
"United States",,"2024-04-14",,"threeStar","https://www.amazon.com/Apple-iPhone-15-Plus-128GB/dp/B0CMT4XDSC/ref=sr_1_1?crid=3GMLZGPMEQ6A4&dib=eyJ2IjoiMSJ9.8VnKvSEvfeTiZ9NxBxln9K-aYKQsc9Eyj7GML81cCPC44pIeeMZ7tFJdxlZsC6Rd5wKhOCj_uRBtvzSW_ACFR3ql79mZgJy2p-Lt5ocjqjNWsuVPb3SPJKOfS30ldumKfjTtCpqJR_RS54HsfNiLW8Xx7LQST5g472aabfPappQvAcriruoC-Rt0ggLZcM7xE0KvELSaWG7r3R0W-n871Kx_fWB7MtMq98AcRP1NNFc.LAhTp6G2W6MI7ZVwicqiZv-o5M_YQ3cpFvlnEzTnbx0&dib_tag=se&keywords=iphone+15+plus&qid=1752827464&sprefix=iphone+15+pl%2Caps%2C441&sr=8-1","false","true","16",,,"B0CMT4XDSC","B0CMT4XDSC","3","https://www.amazon.com/product-reviews/B0CMT4XDSC?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B0CMT4XDSC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Did not get what I ordered I ordered blue got the white , came with a regular apple charging cable when it should have been c type of charger","R1S1RD5EGA3YLL",,,,,,,,,"Phone is ok","https://www.amazon.com/gp/customer-reviews/R1S1RD5EGA3YLL","Reviewed in the United States on April 14, 2024","1012","20",,,"Size: 256GB, Color: Blue, Service Provider: Unlocked, Product grade: Renewed","B0CMT4XDSC","Size","256GB","Color","Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-04-16",,"threeStar","https://www.amazon.com/Apple-iPhone-15-Plus-128GB/dp/B0CMT4XDSC/ref=sr_1_1?crid=3GMLZGPMEQ6A4&dib=eyJ2IjoiMSJ9.8VnKvSEvfeTiZ9NxBxln9K-aYKQsc9Eyj7GML81cCPC44pIeeMZ7tFJdxlZsC6Rd5wKhOCj_uRBtvzSW_ACFR3ql79mZgJy2p-Lt5ocjqjNWsuVPb3SPJKOfS30ldumKfjTtCpqJR_RS54HsfNiLW8Xx7LQST5g472aabfPappQvAcriruoC-Rt0ggLZcM7xE0KvELSaWG7r3R0W-n871Kx_fWB7MtMq98AcRP1NNFc.LAhTp6G2W6MI7ZVwicqiZv-o5M_YQ3cpFvlnEzTnbx0&dib_tag=se&keywords=iphone+15+plus&qid=1752827464&sprefix=iphone+15+pl%2Caps%2C441&sr=8-1","false","true","17",,,"B0CMT4XDSC","B0CMT4XDSC","3","https://www.amazon.com/product-reviews/B0CMT4XDSC?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B0CMT4XDSC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","There was quite some damage on the side, but the shipping time was good.","R4J1L08UBP254",,,,,,,,,"Some damage","https://www.amazon.com/gp/customer-reviews/R4J1L08UBP254","Reviewed in the United States on April 16, 2024","1012","20",,,"Size: 128GB, Color: Black, Service Provider: Unlocked, Product grade: Renewed","B0CMT4XDSC","Size","128GB","Color","Black","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-01-10",,"threeStar","https://www.amazon.com/Apple-iPhone-15-Plus-128GB/dp/B0CMT4XDSC/ref=sr_1_1?crid=3GMLZGPMEQ6A4&dib=eyJ2IjoiMSJ9.8VnKvSEvfeTiZ9NxBxln9K-aYKQsc9Eyj7GML81cCPC44pIeeMZ7tFJdxlZsC6Rd5wKhOCj_uRBtvzSW_ACFR3ql79mZgJy2p-Lt5ocjqjNWsuVPb3SPJKOfS30ldumKfjTtCpqJR_RS54HsfNiLW8Xx7LQST5g472aabfPappQvAcriruoC-Rt0ggLZcM7xE0KvELSaWG7r3R0W-n871Kx_fWB7MtMq98AcRP1NNFc.LAhTp6G2W6MI7ZVwicqiZv-o5M_YQ3cpFvlnEzTnbx0&dib_tag=se&keywords=iphone+15+plus&qid=1752827464&sprefix=iphone+15+pl%2Caps%2C441&sr=8-1","false","true","18",,,"B0CMT4XDSC","B0CMT4XDSC","3","https://www.amazon.com/product-reviews/B0CMT4XDSC?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B0CMT4XDSC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The phone works great no problems at all but seller didn’t send the right charger cord or box they sent a regular charger that doesn’t charge the phone","R37LM1KVWV1P05",,,,,,,,"11","iPhone 15plus","https://www.amazon.com/gp/customer-reviews/R37LM1KVWV1P05","Reviewed in the United States on January 10, 2024","1012","20",,,"Size: 128GB, Color: Green, Service Provider: Unlocked, Product grade: Renewed","B0CMT4XDSC","Size","128GB","Color","Green","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-03-29",,"threeStar","https://www.amazon.com/Apple-iPhone-15-Plus-128GB/dp/B0CMT4XDSC/ref=sr_1_1?crid=3GMLZGPMEQ6A4&dib=eyJ2IjoiMSJ9.8VnKvSEvfeTiZ9NxBxln9K-aYKQsc9Eyj7GML81cCPC44pIeeMZ7tFJdxlZsC6Rd5wKhOCj_uRBtvzSW_ACFR3ql79mZgJy2p-Lt5ocjqjNWsuVPb3SPJKOfS30ldumKfjTtCpqJR_RS54HsfNiLW8Xx7LQST5g472aabfPappQvAcriruoC-Rt0ggLZcM7xE0KvELSaWG7r3R0W-n871Kx_fWB7MtMq98AcRP1NNFc.LAhTp6G2W6MI7ZVwicqiZv-o5M_YQ3cpFvlnEzTnbx0&dib_tag=se&keywords=iphone+15+plus&qid=1752827464&sprefix=iphone+15+pl%2Caps%2C441&sr=8-1","false","true","19",,,"B0CMT4XDSC","B0CMT4XDSC","3","https://www.amazon.com/product-reviews/B0CMT4XDSC?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B0CMT4XDSC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I gave 3 stars because the product didn't come with charger.I have to buy a new charger.","R2HOQLS031GAOS",,,,,,,,,"Good product.","https://www.amazon.com/gp/customer-reviews/R2HOQLS031GAOS","Reviewed in the United States on March 29, 2024","1012","20",,,"Size: 128GB, Color: Black, Service Provider: Unlocked, Product grade: Renewed","B0CMT4XDSC","Size","128GB","Color","Black","Service Provider","Unlocked","Product grade","Renewed"
"Canada",,"2024-12-05",,"threeStar","https://www.amazon.com/Apple-iPhone-15-Plus-128GB/dp/B0CMT4XDSC/ref=sr_1_1?crid=3GMLZGPMEQ6A4&dib=eyJ2IjoiMSJ9.8VnKvSEvfeTiZ9NxBxln9K-aYKQsc9Eyj7GML81cCPC44pIeeMZ7tFJdxlZsC6Rd5wKhOCj_uRBtvzSW_ACFR3ql79mZgJy2p-Lt5ocjqjNWsuVPb3SPJKOfS30ldumKfjTtCpqJR_RS54HsfNiLW8Xx7LQST5g472aabfPappQvAcriruoC-Rt0ggLZcM7xE0KvELSaWG7r3R0W-n871Kx_fWB7MtMq98AcRP1NNFc.LAhTp6G2W6MI7ZVwicqiZv-o5M_YQ3cpFvlnEzTnbx0&dib_tag=se&keywords=iphone+15+plus&qid=1752827464&sprefix=iphone+15+pl%2Caps%2C441&sr=8-1","false","true","20",,,"B0CMT4XDSC","B0CMT4XDSC","3","https://www.amazon.com/product-reviews/B0CMT4XDSC?pageNumber=1&filterByStar=three_star&sortBy=helpful&formatType=all_formats&asin=B0CMT4XDSC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Nice phone with a fresh battery, 100% health. Only thing is the phone doesn’t have a sim card tray… even tho the listing said it has a simcard tray. Had to change my service provider cause Fizz does not support eSim cards. Some iPhone 15 plus as physical sim card, not the one i received.","R86OVUHVD08N2",,,,,,,,,"Nice phone but","https://www.amazon.com/gp/customer-reviews/R86OVUHVD08N2","Reviewed in Canada on December 5, 2024","1012","20",,,"Size: 128GB, Color: Black, Service Provider: Unlocked, Product grade: Renewed","B0CMT4XDSC","Size","128GB","Color","Black","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-07-11",,"twoStar","https://www.amazon.com/Apple-iPhone-15-Plus-128GB/dp/B0CMT4XDSC/ref=sr_1_1?crid=3GMLZGPMEQ6A4&dib=eyJ2IjoiMSJ9.8VnKvSEvfeTiZ9NxBxln9K-aYKQsc9Eyj7GML81cCPC44pIeeMZ7tFJdxlZsC6Rd5wKhOCj_uRBtvzSW_ACFR3ql79mZgJy2p-Lt5ocjqjNWsuVPb3SPJKOfS30ldumKfjTtCpqJR_RS54HsfNiLW8Xx7LQST5g472aabfPappQvAcriruoC-Rt0ggLZcM7xE0KvELSaWG7r3R0W-n871Kx_fWB7MtMq98AcRP1NNFc.LAhTp6G2W6MI7ZVwicqiZv-o5M_YQ3cpFvlnEzTnbx0&dib_tag=se&keywords=iphone+15+plus&qid=1752827464&sprefix=iphone+15+pl%2Caps%2C441&sr=8-1","false","true","1",,,"B0CMT4XDSC","B0CMT4XDSC","2","https://www.amazon.com/product-reviews/B0CMT4XDSC?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B0CMT4XDSC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I know it’s supposed to be a renewed phone but i’m kinda disappointed. I did pay a little extra for the excellent condition and it came with a scratch on the screen. I can deal with the scratch BUT the battery life on the phone I got SUCKS, it’s almost the same as my iphone XR that I’ve had for 6 years.","RJ9NUM91YJBTK",,,,,,,,,"Is it really worth it…?","https://www.amazon.com/gp/customer-reviews/RJ9NUM91YJBTK","Reviewed in the United States on July 11, 2025","1012","24",,,"Size: 128GB, Color: Pink, Service Provider: Unlocked, Product grade: Renewed","B0CMT4XDSC","Size","128GB","Color","Pink","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-07-09",,"twoStar","https://www.amazon.com/Apple-iPhone-15-Plus-128GB/dp/B0CMT4XDSC/ref=sr_1_1?crid=3GMLZGPMEQ6A4&dib=eyJ2IjoiMSJ9.8VnKvSEvfeTiZ9NxBxln9K-aYKQsc9Eyj7GML81cCPC44pIeeMZ7tFJdxlZsC6Rd5wKhOCj_uRBtvzSW_ACFR3ql79mZgJy2p-Lt5ocjqjNWsuVPb3SPJKOfS30ldumKfjTtCpqJR_RS54HsfNiLW8Xx7LQST5g472aabfPappQvAcriruoC-Rt0ggLZcM7xE0KvELSaWG7r3R0W-n871Kx_fWB7MtMq98AcRP1NNFc.LAhTp6G2W6MI7ZVwicqiZv-o5M_YQ3cpFvlnEzTnbx0&dib_tag=se&keywords=iphone+15+plus&qid=1752827464&sprefix=iphone+15+pl%2Caps%2C441&sr=8-1","false","true","2",,,"B0CMT4XDSC","B0CMT4XDSC","2","https://www.amazon.com/product-reviews/B0CMT4XDSC?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B0CMT4XDSC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Why did you pick this product vs others?: Bought it because of better pricing. Upon receiving, I checked the device and could see the screen was replaced as it was not sitting properly on the front. I also felt the front screen was aftermarket, which did not feel good.","R901XLKTUVQ8V","https://m.media-amazon.com/images/I/616j8+L8x6L._SY88.jpg",,,,,,,,"Good price - bad product","https://www.amazon.com/gp/customer-reviews/R901XLKTUVQ8V","Reviewed in the United States on July 9, 2025","1012","24",,,"Size: 128GB, Color: Black, Service Provider: Unlocked, Product grade: Renewed","B0CMT4XDSC","Size","128GB","Color","Black","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-07-03",,"twoStar","https://www.amazon.com/Apple-iPhone-15-Plus-128GB/dp/B0CMT4XDSC/ref=sr_1_1?crid=3GMLZGPMEQ6A4&dib=eyJ2IjoiMSJ9.8VnKvSEvfeTiZ9NxBxln9K-aYKQsc9Eyj7GML81cCPC44pIeeMZ7tFJdxlZsC6Rd5wKhOCj_uRBtvzSW_ACFR3ql79mZgJy2p-Lt5ocjqjNWsuVPb3SPJKOfS30ldumKfjTtCpqJR_RS54HsfNiLW8Xx7LQST5g472aabfPappQvAcriruoC-Rt0ggLZcM7xE0KvELSaWG7r3R0W-n871Kx_fWB7MtMq98AcRP1NNFc.LAhTp6G2W6MI7ZVwicqiZv-o5M_YQ3cpFvlnEzTnbx0&dib_tag=se&keywords=iphone+15+plus&qid=1752827464&sprefix=iphone+15+pl%2Caps%2C441&sr=8-1","false","true","3",,,"B0CMT4XDSC","B0CMT4XDSC","2","https://www.amazon.com/product-reviews/B0CMT4XDSC?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B0CMT4XDSC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Good phone but came with many scratches on the perimeter of the phone","RI6ZB5PEJ4O9Q","https://m.media-amazon.com/images/I/61F+6Zj75+L._SY88.jpg","https://m.media-amazon.com/images/I/61KBzQeth3L._SY88.jpg","https://m.media-amazon.com/images/I/61LQJQFplAL._SY88.jpg","https://m.media-amazon.com/images/I/61d8ly5FTjL._SY88.jpg",,,,,"Came very scratched and damaged","https://www.amazon.com/gp/customer-reviews/RI6ZB5PEJ4O9Q","Reviewed in the United States on July 3, 2025","1012","24",,,"Size: 128GB, Color: Black, Service Provider: Unlocked, Product grade: Renewed","B0CMT4XDSC","Size","128GB","Color","Black","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-05-09",,"twoStar","https://www.amazon.com/Apple-iPhone-15-Plus-128GB/dp/B0CMT4XDSC/ref=sr_1_1?crid=3GMLZGPMEQ6A4&dib=eyJ2IjoiMSJ9.8VnKvSEvfeTiZ9NxBxln9K-aYKQsc9Eyj7GML81cCPC44pIeeMZ7tFJdxlZsC6Rd5wKhOCj_uRBtvzSW_ACFR3ql79mZgJy2p-Lt5ocjqjNWsuVPb3SPJKOfS30ldumKfjTtCpqJR_RS54HsfNiLW8Xx7LQST5g472aabfPappQvAcriruoC-Rt0ggLZcM7xE0KvELSaWG7r3R0W-n871Kx_fWB7MtMq98AcRP1NNFc.LAhTp6G2W6MI7ZVwicqiZv-o5M_YQ3cpFvlnEzTnbx0&dib_tag=se&keywords=iphone+15+plus&qid=1752827464&sprefix=iphone+15+pl%2Caps%2C441&sr=8-1","false","true","4",,,"B0CMT4XDSC","B0CMT4XDSC","2","https://www.amazon.com/product-reviews/B0CMT4XDSC?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B0CMT4XDSC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Good but came with the touch screen internally damaged. Randomly tweaks out and glitches out picking up spam touches when screen isn’t being touched. Came this way, software updates, and restarting does nothing. Apple states it’s a internal damaged touch screen, possible by shipping or other causes.","R1Q5MMZ2W6NTGI",,,,,,,,,"Touch screen","https://www.amazon.com/gp/customer-reviews/R1Q5MMZ2W6NTGI","Reviewed in the United States on May 9, 2025","1012","24",,,"Size: 128GB, Color: Blue, Service Provider: Verizon, Product grade: Renewed","B0CMT4XDSC","Size","128GB","Color","Blue","Service Provider","Verizon","Product grade","Renewed"
"United States",,"2025-06-24",,"twoStar","https://www.amazon.com/Apple-iPhone-15-Plus-128GB/dp/B0CMT4XDSC/ref=sr_1_1?crid=3GMLZGPMEQ6A4&dib=eyJ2IjoiMSJ9.8VnKvSEvfeTiZ9NxBxln9K-aYKQsc9Eyj7GML81cCPC44pIeeMZ7tFJdxlZsC6Rd5wKhOCj_uRBtvzSW_ACFR3ql79mZgJy2p-Lt5ocjqjNWsuVPb3SPJKOfS30ldumKfjTtCpqJR_RS54HsfNiLW8Xx7LQST5g472aabfPappQvAcriruoC-Rt0ggLZcM7xE0KvELSaWG7r3R0W-n871Kx_fWB7MtMq98AcRP1NNFc.LAhTp6G2W6MI7ZVwicqiZv-o5M_YQ3cpFvlnEzTnbx0&dib_tag=se&keywords=iphone+15+plus&qid=1752827464&sprefix=iphone+15+pl%2Caps%2C441&sr=8-1","false","true","5",,,"B0CMT4XDSC","B0CMT4XDSC","2","https://www.amazon.com/product-reviews/B0CMT4XDSC?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B0CMT4XDSC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","el telefono llego con muchos rayones no recomiendo comprarlo con esta calidad","R3AEUJG86TARX6",,,,,,,,,"malas condiciones","https://www.amazon.com/gp/customer-reviews/R3AEUJG86TARX6","Reviewed in the United States on June 24, 2025","1012","24",,,"Size: 256GB, Color: Pink, Service Provider: Unlocked, Product grade: Renewed","B0CMT4XDSC","Size","256GB","Color","Pink","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-05-30",,"twoStar","https://www.amazon.com/Apple-iPhone-15-Plus-128GB/dp/B0CMT4XDSC/ref=sr_1_1?crid=3GMLZGPMEQ6A4&dib=eyJ2IjoiMSJ9.8VnKvSEvfeTiZ9NxBxln9K-aYKQsc9Eyj7GML81cCPC44pIeeMZ7tFJdxlZsC6Rd5wKhOCj_uRBtvzSW_ACFR3ql79mZgJy2p-Lt5ocjqjNWsuVPb3SPJKOfS30ldumKfjTtCpqJR_RS54HsfNiLW8Xx7LQST5g472aabfPappQvAcriruoC-Rt0ggLZcM7xE0KvELSaWG7r3R0W-n871Kx_fWB7MtMq98AcRP1NNFc.LAhTp6G2W6MI7ZVwicqiZv-o5M_YQ3cpFvlnEzTnbx0&dib_tag=se&keywords=iphone+15+plus&qid=1752827464&sprefix=iphone+15+pl%2Caps%2C441&sr=8-1","false","true","6",,,"B0CMT4XDSC","B0CMT4XDSC","2","https://www.amazon.com/product-reviews/B0CMT4XDSC?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B0CMT4XDSC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Just got it today and there is a black spot on the screen.Otherwise it’s a pretty pink and working good but there is a black spot.","R16YL1IC27J4EC",,,,,,,,,"Black spot on phone","https://www.amazon.com/gp/customer-reviews/R16YL1IC27J4EC","Reviewed in the United States on May 30, 2025","1012","24",,,"Size: 128GB, Color: Pink, Service Provider: Cricket, Product grade: Renewed","B0CMT4XDSC","Size","128GB","Color","Pink","Service Provider","Cricket","Product grade","Renewed"
"United States",,"2025-04-04",,"twoStar","https://www.amazon.com/Apple-iPhone-15-Plus-128GB/dp/B0CMT4XDSC/ref=sr_1_1?crid=3GMLZGPMEQ6A4&dib=eyJ2IjoiMSJ9.8VnKvSEvfeTiZ9NxBxln9K-aYKQsc9Eyj7GML81cCPC44pIeeMZ7tFJdxlZsC6Rd5wKhOCj_uRBtvzSW_ACFR3ql79mZgJy2p-Lt5ocjqjNWsuVPb3SPJKOfS30ldumKfjTtCpqJR_RS54HsfNiLW8Xx7LQST5g472aabfPappQvAcriruoC-Rt0ggLZcM7xE0KvELSaWG7r3R0W-n871Kx_fWB7MtMq98AcRP1NNFc.LAhTp6G2W6MI7ZVwicqiZv-o5M_YQ3cpFvlnEzTnbx0&dib_tag=se&keywords=iphone+15+plus&qid=1752827464&sprefix=iphone+15+pl%2Caps%2C441&sr=8-1","false","true","7",,,"B0CMT4XDSC","B0CMT4XDSC","2","https://www.amazon.com/product-reviews/B0CMT4XDSC?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B0CMT4XDSC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The phone said that it was unlocked and was not when it was finally received!! Not only that but the charger did not work I spent over $100 to be able to use this phone. Absolutely unacceptable.","R2B87VKAV0DWI",,,,,,,,,"Falsely advertised","https://www.amazon.com/gp/customer-reviews/R2B87VKAV0DWI","Reviewed in the United States on April 4, 2025","1012","24",,,"Size: 128GB, Color: Green, Service Provider: Unlocked, Product grade: Renewed","B0CMT4XDSC","Size","128GB","Color","Green","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-04-10",,"twoStar","https://www.amazon.com/Apple-iPhone-15-Plus-128GB/dp/B0CMT4XDSC/ref=sr_1_1?crid=3GMLZGPMEQ6A4&dib=eyJ2IjoiMSJ9.8VnKvSEvfeTiZ9NxBxln9K-aYKQsc9Eyj7GML81cCPC44pIeeMZ7tFJdxlZsC6Rd5wKhOCj_uRBtvzSW_ACFR3ql79mZgJy2p-Lt5ocjqjNWsuVPb3SPJKOfS30ldumKfjTtCpqJR_RS54HsfNiLW8Xx7LQST5g472aabfPappQvAcriruoC-Rt0ggLZcM7xE0KvELSaWG7r3R0W-n871Kx_fWB7MtMq98AcRP1NNFc.LAhTp6G2W6MI7ZVwicqiZv-o5M_YQ3cpFvlnEzTnbx0&dib_tag=se&keywords=iphone+15+plus&qid=1752827464&sprefix=iphone+15+pl%2Caps%2C441&sr=8-1","false","true","8",,,"B0CMT4XDSC","B0CMT4XDSC","2","https://www.amazon.com/product-reviews/B0CMT4XDSC?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B0CMT4XDSC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Nice phone but unable to connect to a carrier, phone missing e-Sim feature. Wasted 5 hours with phone carrier, Amazon and Apple Tech support.","R2HCAZCIE862O8",,,,,,,,,"Nice phone but defective","https://www.amazon.com/gp/customer-reviews/R2HCAZCIE862O8","Reviewed in the United States on April 10, 2025","1012","24",,,"Size: 128GB, Color: Blue, Service Provider: Unlocked, Product grade: Renewed","B0CMT4XDSC","Size","128GB","Color","Blue","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-04-06",,"twoStar","https://www.amazon.com/Apple-iPhone-15-Plus-128GB/dp/B0CMT4XDSC/ref=sr_1_1?crid=3GMLZGPMEQ6A4&dib=eyJ2IjoiMSJ9.8VnKvSEvfeTiZ9NxBxln9K-aYKQsc9Eyj7GML81cCPC44pIeeMZ7tFJdxlZsC6Rd5wKhOCj_uRBtvzSW_ACFR3ql79mZgJy2p-Lt5ocjqjNWsuVPb3SPJKOfS30ldumKfjTtCpqJR_RS54HsfNiLW8Xx7LQST5g472aabfPappQvAcriruoC-Rt0ggLZcM7xE0KvELSaWG7r3R0W-n871Kx_fWB7MtMq98AcRP1NNFc.LAhTp6G2W6MI7ZVwicqiZv-o5M_YQ3cpFvlnEzTnbx0&dib_tag=se&keywords=iphone+15+plus&qid=1752827464&sprefix=iphone+15+pl%2Caps%2C441&sr=8-1","false","true","9",,,"B0CMT4XDSC","B0CMT4XDSC","2","https://www.amazon.com/product-reviews/B0CMT4XDSC?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B0CMT4XDSC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","My phone came physically bent out of the box. So I have to return it.","R2FIFFTEZ193ZS",,,,,,,,,"Bent phone","https://www.amazon.com/gp/customer-reviews/R2FIFFTEZ193ZS","Reviewed in the United States on April 6, 2025","1012","24",,,"Size: 128GB, Color: Black, Service Provider: Unlocked, Product grade: Renewed","B0CMT4XDSC","Size","128GB","Color","Black","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2024-09-13",,"twoStar","https://www.amazon.com/Apple-iPhone-15-Plus-128GB/dp/B0CMT4XDSC/ref=sr_1_1?crid=3GMLZGPMEQ6A4&dib=eyJ2IjoiMSJ9.8VnKvSEvfeTiZ9NxBxln9K-aYKQsc9Eyj7GML81cCPC44pIeeMZ7tFJdxlZsC6Rd5wKhOCj_uRBtvzSW_ACFR3ql79mZgJy2p-Lt5ocjqjNWsuVPb3SPJKOfS30ldumKfjTtCpqJR_RS54HsfNiLW8Xx7LQST5g472aabfPappQvAcriruoC-Rt0ggLZcM7xE0KvELSaWG7r3R0W-n871Kx_fWB7MtMq98AcRP1NNFc.LAhTp6G2W6MI7ZVwicqiZv-o5M_YQ3cpFvlnEzTnbx0&dib_tag=se&keywords=iphone+15+plus&qid=1752827464&sprefix=iphone+15+pl%2Caps%2C441&sr=8-1","false","true","10",,,"B0CMT4XDSC","B0CMT4XDSC","2","https://www.amazon.com/product-reviews/B0CMT4XDSC?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B0CMT4XDSC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Phone is exactly as described only issue I have is since I gotten the phone I’ve had issues with it lagging not only was it lagging when I’m clicking on the screen it’s working then after turning the phone off and back on it will work I have bought 2 iPhones one green and one yellow the green one works just fine and honestly not one issue so it was kinda unexpected to have this issue with the phone being it’s the same company so make sure to check that prior","R1HJAETBUMX2P7",,,,,,,,,"Lagging phone screen not working properly","https://www.amazon.com/gp/customer-reviews/R1HJAETBUMX2P7","Reviewed in the United States on September 13, 2024","1012","24",,,"Size: 512GB, Color: Yellow, Service Provider: Unlocked, Product grade: Renewed","B0CMT4XDSC","Size","512GB","Color","Yellow","Service Provider","Unlocked","Product grade","Renewed"
"United States",,"2025-03-20",,"twoStar","https://www.amazon.com/Apple-iPhone-15-Plus-128GB/dp/B0CMT4XDSC/ref=sr_1_1?crid=3GMLZGPMEQ6A4&dib=eyJ2IjoiMSJ9.8VnKvSEvfeTiZ9NxBxln9K-aYKQsc9Eyj7GML81cCPC44pIeeMZ7tFJdxlZsC6Rd5wKhOCj_uRBtvzSW_ACFR3ql79mZgJy2p-Lt5ocjqjNWsuVPb3SPJKOfS30ldumKfjTtCpqJR_RS54HsfNiLW8Xx7LQST5g472aabfPappQvAcriruoC-Rt0ggLZcM7xE0KvELSaWG7r3R0W-n871Kx_fWB7MtMq98AcRP1NNFc.LAhTp6G2W6MI7ZVwicqiZv-o5M_YQ3cpFvlnEzTnbx0&dib_tag=se&keywords=iphone+15+plus&qid=1752827464&sprefix=iphone+15+pl%2Caps%2C441&sr=8-1","false","true","11",,,"B0CMT4XDSC","B0CMT4XDSC","2","https://www.amazon.com/product-reviews/B0CMT4XDSC?pageNumber=1&filterByStar=two_star&sortBy=helpful&formatType=all_formats&asin=B0CMT4XDSC&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Product clearly not refurbished. It was FILTHY. It does work, but is VERY dirty.","R1DTVAK4XQQYF2",,,,,,,,,"DIRTY PRODUCT","https://www.amazon.com/gp/customer-reviews/R1DTVAK4XQQYF2","Reviewed in the United States on March 20, 2025","1012","24",,,"Size: 128GB, Color: Black, Service Provider: Unlocked, Product grade: Renewed","B0CMT4XDSC","Size","128GB","Color","Black","Service Provider","Unlocked","Product grade","Renewed"
